
SAXS BOX                                                                        
     1193         0         0         0         0         0         0         0 
  0.000000E+00   3.170756E+02   0.000000E+00   1.000000E+00   1.541800E-01 
  4.364254E-01   1.311470E+04   1.724858E+02 
  4.428157E-01   1.299244E+04   1.722135E+02 
  4.492060E-01   1.294802E+04   1.725370E+02 
  4.555963E-01   1.280890E+04   1.726285E+02 
  4.619866E-01   1.248514E+04   1.708563E+02 
  4.683769E-01   1.234327E+04   1.705552E+02 
  4.747672E-01   1.231112E+04   1.706513E+02 
  4.811574E-01   1.236909E+04   1.723926E+02 
  4.875478E-01   1.209145E+04   1.707912E+02 
  4.939381E-01   1.202397E+04   1.712630E+02 
  5.003283E-01   1.191133E+04   1.707843E+02 
  5.067186E-01   1.194752E+04   1.723952E+02 
  5.131089E-01   1.163069E+04   1.706529E+02 
  5.194991E-01   1.150522E+04   1.703174E+02 
  5.258894E-01   1.160890E+04   1.714233E+02 
  5.322797E-01   1.193003E+04   1.750553E+02 
  5.386699E-01   1.188151E+04   1.758292E+02 
  5.450602E-01   1.169698E+04   1.749525E+02 
  5.514504E-01   1.181754E+04   1.764245E+02 
  5.578407E-01   1.200314E+04   1.794271E+02 
  5.642309E-01   1.174729E+04   1.779076E+02 
  5.706212E-01   1.177987E+04   1.794398E+02 
  5.770115E-01   1.164136E+04   1.786736E+02 
  5.834017E-01   1.192287E+04   1.820205E+02 
  5.897919E-01   1.197783E+04   1.835879E+02 
  5.961821E-01   1.187665E+04   1.837811E+02 
  6.025724E-01   1.178141E+04   1.839320E+02 
  6.089625E-01   1.180879E+04   1.847991E+02 
  6.153528E-01   1.201143E+04   1.880003E+02 
  6.217430E-01   1.175308E+04   1.866055E+02 
  6.281332E-01   1.176022E+04   1.880584E+02 
  6.345235E-01   1.153006E+04   1.865729E+02 
  6.409136E-01   1.182513E+04   1.905326E+02 
  6.473038E-01   1.167691E+04   1.900024E+02 
  6.536941E-01   1.185587E+04   1.928833E+02 
  6.600842E-01   1.172421E+04   1.925614E+02 
  6.664744E-01   1.192509E+04   1.953965E+02 
  6.728646E-01   1.203034E+04   1.973969E+02 
  6.792547E-01   1.206659E+04   1.991984E+02 
  6.856449E-01   1.171178E+04   1.968755E+02 
  6.920351E-01   1.195342E+04   2.002816E+02 
  6.984252E-01   1.185912E+04   2.008816E+02 
  7.048154E-01   1.144009E+04   1.982465E+02 
  7.112055E-01   1.132894E+04   1.982889E+02 
  7.175958E-01   1.142539E+04   2.004206E+02 
  7.239860E-01   1.129754E+04   2.005534E+02 
  7.303760E-01   1.098541E+04   1.989314E+02 
  7.367662E-01   1.066788E+04   1.969220E+02 
  7.431563E-01   1.090517E+04   2.005836E+02 
  7.495465E-01   1.039652E+04   1.968463E+02 
  7.559366E-01   1.030478E+04   1.970835E+02 
  7.623267E-01   1.039006E+04   1.991509E+02 
  7.687168E-01   1.013762E+04   1.978999E+02 
  7.751069E-01   9.725970E+03   1.949588E+02 
  7.814971E-01   9.470055E+03   1.935113E+02 
  7.878872E-01   9.140030E+03   1.911891E+02 
  7.942771E-01   9.356683E+03   1.923078E+02 
  8.006673E-01   9.149530E+03   1.890000E+02 
  8.070574E-01   8.886758E+03   1.851365E+02 
  8.134475E-01   8.990345E+03   1.851804E+02 
  8.198376E-01   8.535118E+03   1.791863E+02 
  8.262276E-01   8.401448E+03   1.768202E+02 
  8.326177E-01   8.189082E+03   1.734863E+02 
  8.390078E-01   8.260934E+03   1.733423E+02 
  8.453978E-01   8.388002E+03   1.736596E+02 
  8.517879E-01   8.042440E+03   1.687477E+02 
  8.581779E-01   7.899493E+03   1.663842E+02 
  8.645679E-01   7.753631E+03   1.638444E+02 
  8.709580E-01   7.813083E+03   1.636557E+02 
  8.773481E-01   7.935349E+03   1.640012E+02 
  8.837380E-01   7.656582E+03   1.597824E+02 
  8.901281E-01   7.700328E+03   1.596320E+02 
  8.965181E-01   7.699019E+03   1.586060E+02 
  9.029081E-01   7.631990E+03   1.569243E+02 
  9.092981E-01   7.435281E+03   1.538404E+02 
  9.156881E-01   7.436519E+03   1.532033E+02 
  9.220781E-01   7.476704E+03   1.527406E+02 
  9.284681E-01   7.510640E+03   1.521965E+02 
  9.348581E-01   7.264212E+03   1.484445E+02 
  9.412480E-01   7.475591E+03   1.504107E+02 
  9.476380E-01   7.331064E+03   1.474989E+02 
  9.540280E-01   7.313186E+03   1.467710E+02 
  9.604180E-01   7.274122E+03   1.454686E+02 
  9.668079E-01   7.338341E+03   1.454669E+02 
  9.731978E-01   7.119406E+03   1.420004E+02 
  9.795877E-01   7.260906E+03   1.432951E+02 
  9.859776E-01   7.244444E+03   1.419480E+02 
  9.923677E-01   7.232614E+03   1.411596E+02 
  9.987576E-01   7.083999E+03   1.386868E+02 
  1.005147E+00   7.070055E+03   1.381064E+02 
  1.011537E+00   6.985278E+03   1.363452E+02 
  1.017927E+00   7.028318E+03   1.363288E+02 
  1.024317E+00   7.151852E+03   1.368777E+02 
  1.030707E+00   6.967010E+03   1.338196E+02 
  1.037097E+00   6.922876E+03   1.331517E+02 
  1.043487E+00   7.085225E+03   1.342844E+02 
  1.049877E+00   7.013139E+03   1.324189E+02 
  1.056267E+00   6.795427E+03   1.295944E+02 
  1.062656E+00   6.884483E+03   1.304466E+02 
  1.069046E+00   6.910581E+03   1.297383E+02 
  1.075436E+00   6.815856E+03   1.281294E+02 
  1.081826E+00   6.876368E+03   1.284535E+02 
  1.088216E+00   6.939188E+03   1.283324E+02 
  1.094606E+00   6.786145E+03   1.259819E+02 
  1.100995E+00   6.863863E+03   1.267492E+02 
  1.107385E+00   6.993313E+03   1.272478E+02 
  1.113775E+00   6.773582E+03   1.241145E+02 
  1.120165E+00   6.827705E+03   1.248862E+02 
  1.126555E+00   6.822568E+03   1.238902E+02 
  1.132944E+00   6.744325E+03   1.227816E+02 
  1.139334E+00   6.696350E+03   1.219063E+02 
  1.145724E+00   6.751315E+03   1.221391E+02 
  1.152114E+00   6.740567E+03   1.214085E+02 
  1.158504E+00   6.701100E+03   1.206960E+02 
  1.164893E+00   6.778341E+03   1.211593E+02 
  1.171283E+00   6.748469E+03   1.202395E+02 
  1.177673E+00   6.751200E+03   1.200997E+02 
  1.184062E+00   6.779623E+03   1.199258E+02 
  1.190452E+00   6.819486E+03   1.199986E+02 
  1.196842E+00   6.766429E+03   1.190404E+02 
  1.203232E+00   6.602726E+03   1.172426E+02 
  1.209621E+00   6.619562E+03   1.173936E+02 
  1.216011E+00   6.673893E+03   1.174734E+02 
  1.222401E+00   6.734056E+03   1.178386E+02 
  1.228790E+00   6.742305E+03   1.175543E+02 
  1.235180E+00   6.752292E+03   1.175058E+02 
  1.241570E+00   6.761839E+03   1.173291E+02 
  1.247959E+00   6.704777E+03   1.166279E+02 
  1.254349E+00   6.715968E+03   1.166371E+02 
  1.260739E+00   6.644956E+03   1.157513E+02 
  1.267128E+00   6.604762E+03   1.153843E+02 
  1.273518E+00   6.731383E+03   1.163889E+02 
  1.279907E+00   6.714250E+03   1.160496E+02 
  1.286297E+00   6.697992E+03   1.159015E+02 
  1.292687E+00   6.703654E+03   1.158484E+02 
  1.299076E+00   6.642742E+03   1.152923E+02 
  1.305466E+00   6.515213E+03   1.141467E+02 
  1.311855E+00   6.521849E+03   1.142078E+02 
  1.318245E+00   6.580368E+03   1.147385E+02 
  1.324635E+00   6.554470E+03   1.145242E+02 
  1.331024E+00   6.707491E+03   1.158702E+02 
  1.337414E+00   6.689969E+03   1.158862E+02 
  1.343803E+00   6.520545E+03   1.144356E+02 
  1.350193E+00   6.581559E+03   1.150039E+02 
  1.356582E+00   6.680294E+03   1.160309E+02 
  1.362972E+00   6.638185E+03   1.158536E+02 
  1.369361E+00   6.561365E+03   1.153003E+02 
  1.375751E+00   6.451177E+03   1.145928E+02 
  1.382140E+00   6.375242E+03   1.139288E+02 
  1.388530E+00   6.495574E+03   1.151627E+02 
  1.394919E+00   6.549510E+03   1.160113E+02 
  1.401309E+00   6.505475E+03   1.157980E+02 
  1.407698E+00   6.429794E+03   1.155320E+02 
  1.414087E+00   6.391598E+03   1.151408E+02 
  1.420477E+00   6.441058E+03   1.161809E+02 
  1.426866E+00   6.384116E+03   1.157104E+02 
  1.433256E+00   6.394083E+03   1.163860E+02 
  1.439645E+00   6.300252E+03   1.156779E+02 
  1.446034E+00   6.303302E+03   1.161045E+02 
  1.452424E+00   6.303859E+03   1.163857E+02 
  1.458813E+00   6.348050E+03   1.171942E+02 
  1.465203E+00   6.376406E+03   1.178580E+02 
  1.471592E+00   6.303246E+03   1.179245E+02 
  1.477981E+00   6.136702E+03   1.164590E+02 
  1.484371E+00   6.140674E+03   1.169430E+02 
  1.490760E+00   6.192342E+03   1.176589E+02 
  1.497149E+00   6.239891E+03   1.190646E+02 
  1.503539E+00   6.132294E+03   1.181060E+02 
  1.509928E+00   6.153765E+03   1.191519E+02 
  1.516317E+00   6.120023E+03   1.187730E+02 
  1.522707E+00   6.256449E+03   1.211175E+02 
  1.529096E+00   6.154681E+03   1.206070E+02 
  1.535485E+00   6.167111E+03   1.208312E+02 
  1.541874E+00   6.271532E+03   1.230790E+02 
  1.548264E+00   6.120238E+03   1.217771E+02 
  1.554653E+00   6.125891E+03   1.225992E+02 
  1.561042E+00   6.050122E+03   1.223855E+02 
  1.567431E+00   5.998211E+03   1.224477E+02 
  1.573821E+00   5.974497E+03   1.226734E+02 
  1.580210E+00   6.032409E+03   1.238216E+02 
  1.586599E+00   6.074740E+03   1.252287E+02 
  1.592988E+00   5.996080E+03   1.247516E+02 
  1.599377E+00   6.081075E+03   1.262629E+02 
  1.605767E+00   6.108964E+03   1.277675E+02 
  1.612156E+00   5.927005E+03   1.260260E+02 
  1.618545E+00   5.991598E+03   1.275293E+02 
  1.624934E+00   6.000917E+03   1.282482E+02 
  1.631323E+00   6.025614E+03   1.294683E+02 
  1.637712E+00   5.927595E+03   1.290565E+02 
  1.644101E+00   5.872359E+03   1.291675E+02 
  1.650491E+00   5.833021E+03   1.293842E+02 
  1.656879E+00   5.866368E+03   1.302611E+02 
  1.663268E+00   5.995695E+03   1.328303E+02 
  1.669658E+00   5.936134E+03   1.326055E+02 
  1.676047E+00   6.023931E+03   1.348836E+02 
  1.682436E+00   5.817151E+03   1.329608E+02 
  1.688825E+00   5.842083E+03   1.341486E+02 
  1.695214E+00   5.791418E+03   1.343446E+02 
  1.701603E+00   5.767725E+03   1.346654E+02 
  1.707992E+00   5.888624E+03   1.368992E+02 
  1.714381E+00   5.984469E+03   1.390709E+02 
  1.720770E+00   5.907634E+03   1.388991E+02 
  1.727159E+00   5.918354E+03   1.399180E+02 
  1.733548E+00   5.860208E+03   1.402881E+02 
  1.739937E+00   5.644678E+03   1.379827E+02 
  1.746326E+00   5.912366E+03   1.425190E+02 
  1.752714E+00   5.763047E+03   1.412725E+02 
  1.759103E+00   5.935345E+03   1.443682E+02 
  1.765492E+00   5.949304E+03   1.456757E+02 
  1.771881E+00   5.645675E+03   1.424281E+02 
  1.778270E+00   5.828141E+03   1.458447E+02 
  1.784659E+00   5.658098E+03   1.443401E+02 
  1.791048E+00   5.912863E+03   1.487025E+02 
  1.797437E+00   5.686650E+03   1.465956E+02 
  1.803825E+00   5.775333E+03   1.487122E+02 
  1.810214E+00   5.661322E+03   1.480563E+02 
  1.816603E+00   5.927812E+03   1.525081E+02 
  1.822992E+00   5.807219E+03   1.518515E+02 
  1.829381E+00   5.866851E+03   1.528129E+02 
  1.835769E+00   5.685570E+03   1.494965E+02 
  1.842158E+00   5.845581E+03   1.507044E+02 
  1.848547E+00   5.859750E+03   1.499370E+02 
  1.854936E+00   5.830811E+03   1.486394E+02 
  1.861325E+00   5.857072E+03   1.480882E+02 
  1.867713E+00   5.827256E+03   1.467887E+02 
  1.874102E+00   5.540562E+03   1.421119E+02 
  1.880491E+00   5.674967E+03   1.432122E+02 
  1.886880E+00   5.789496E+03   1.437607E+02 
  1.893268E+00   5.649936E+03   1.409672E+02 
  1.899657E+00   5.807434E+03   1.423130E+02 
  1.906045E+00   5.719265E+03   1.401602E+02 
  1.912434E+00   5.798215E+03   1.404525E+02 
  1.918823E+00   5.775905E+03   1.392304E+02 
  1.925211E+00   5.808328E+03   1.388566E+02 
  1.931600E+00   5.779608E+03   1.376156E+02 
  1.937989E+00   5.734891E+03   1.362598E+02 
  1.944377E+00   5.728225E+03   1.354274E+02 
  1.950766E+00   5.908709E+03   1.369773E+02 
  1.957154E+00   5.851580E+03   1.351775E+02 
  1.963543E+00   5.810441E+03   1.339850E+02 
  1.969931E+00   5.810317E+03   1.332654E+02 
  1.976320E+00   5.808428E+03   1.324663E+02 
  1.982708E+00   5.787570E+03   1.314469E+02 
  1.989097E+00   5.773858E+03   1.305647E+02 
  1.995485E+00   5.818153E+03   1.304221E+02 
  2.001874E+00   5.802007E+03   1.293946E+02 
  2.008262E+00   5.864822E+03   1.295391E+02 
  2.014651E+00   5.796075E+03   1.278006E+02 
  2.021039E+00   5.696501E+03   1.260020E+02 
  2.027428E+00   5.766171E+03   1.263961E+02 
  2.033816E+00   5.875328E+03   1.269157E+02 
  2.040205E+00   5.655528E+03   1.232228E+02 
  2.046593E+00   5.733207E+03   1.241639E+02 
  2.052981E+00   5.846922E+03   1.246142E+02 
  2.059369E+00   5.860990E+03   1.239620E+02 
  2.065758E+00   5.862865E+03   1.233759E+02 
  2.072146E+00   5.672253E+03   1.203482E+02 
  2.078535E+00   5.719774E+03   1.208663E+02 
  2.084923E+00   5.791504E+03   1.208906E+02 
  2.091311E+00   5.678920E+03   1.187928E+02 
  2.097699E+00   5.809384E+03   1.202079E+02 
  2.104088E+00   5.779814E+03   1.188020E+02 
  2.110476E+00   5.733378E+03   1.179372E+02 
  2.116864E+00   5.660562E+03   1.165461E+02 
  2.123252E+00   5.685343E+03   1.165362E+02 
  2.129641E+00   5.620122E+03   1.150805E+02 
  2.136029E+00   5.662391E+03   1.153647E+02 
  2.142417E+00   5.668048E+03   1.147291E+02 
  2.148805E+00   5.748102E+03   1.153082E+02 
  2.155194E+00   5.661129E+03   1.135306E+02 
  2.161582E+00   5.734567E+03   1.143513E+02 
  2.167970E+00   5.708934E+03   1.132274E+02 
  2.174358E+00   5.703604E+03   1.130024E+02 
  2.180746E+00   5.695032E+03   1.123902E+02 
  2.187134E+00   5.658902E+03   1.116498E+02 
  2.193522E+00   5.760802E+03   1.125326E+02 
  2.199910E+00   5.698497E+03   1.111156E+02 
  2.206298E+00   5.493915E+03   1.087247E+02 
  2.212687E+00   5.507365E+03   1.089493E+02 
  2.219075E+00   5.642858E+03   1.099410E+02 
  2.225462E+00   5.592676E+03   1.088286E+02 
  2.231850E+00   5.653668E+03   1.094967E+02 
  2.238239E+00   5.606021E+03   1.083589E+02 
  2.244626E+00   5.598211E+03   1.083218E+02 
  2.251014E+00   5.701324E+03   1.090384E+02 
  2.257402E+00   5.652474E+03   1.081185E+02 
  2.263790E+00   5.625429E+03   1.078043E+02 
  2.270178E+00   5.558679E+03   1.067927E+02 
  2.276566E+00   5.477083E+03   1.059051E+02 
  2.282954E+00   5.539524E+03   1.064351E+02 
  2.289342E+00   5.599398E+03   1.067560E+02 
  2.295730E+00   5.697857E+03   1.076260E+02 
  2.302118E+00   5.619323E+03   1.065064E+02 
  2.308505E+00   5.497098E+03   1.053560E+02 
  2.314893E+00   5.596316E+03   1.062621E+02 
  2.321281E+00   5.561843E+03   1.056871E+02 
  2.327669E+00   5.540222E+03   1.055195E+02 
  2.334057E+00   5.563191E+03   1.056017E+02 
  2.340445E+00   5.499673E+03   1.049553E+02 
  2.346832E+00   5.517553E+03   1.051019E+02 
  2.353220E+00   5.543335E+03   1.053076E+02 
  2.359608E+00   5.585804E+03   1.057006E+02 
  2.365995E+00   5.534568E+03   1.052170E+02 
  2.372383E+00   5.476221E+03   1.046615E+02 
  2.378771E+00   5.516685E+03   1.050839E+02 
  2.385159E+00   5.484075E+03   1.048221E+02 
  2.391546E+00   5.476874E+03   1.047865E+02 
  2.397934E+00   5.462035E+03   1.047468E+02 
  2.404321E+00   5.475025E+03   1.048859E+02 
  2.410709E+00   5.493349E+03   1.052389E+02 
  2.417096E+00   5.480007E+03   1.051353E+02 
  2.423484E+00   5.562669E+03   1.060533E+02 
  2.429872E+00   5.601119E+03   1.065905E+02 
  2.436259E+00   5.573046E+03   1.065078E+02 
  2.442647E+00   5.545294E+03   1.063545E+02 
  2.449034E+00   5.507148E+03   1.062509E+02 
  2.455422E+00   5.431553E+03   1.056418E+02 
  2.461809E+00   5.457810E+03   1.059963E+02 
  2.468197E+00   5.504615E+03   1.067638E+02 
  2.474584E+00   5.475167E+03   1.067033E+02 
  2.480972E+00   5.468258E+03   1.068120E+02 
  2.487359E+00   5.430864E+03   1.068608E+02 
  2.493747E+00   5.356450E+03   1.062028E+02 
  2.500134E+00   5.418901E+03   1.070085E+02 
  2.506521E+00   5.461746E+03   1.078988E+02 
  2.512909E+00   5.421735E+03   1.077183E+02 
  2.519296E+00   5.442551E+03   1.081663E+02 
  2.525683E+00   5.412467E+03   1.084611E+02 
  2.532071E+00   5.334257E+03   1.076407E+02 
  2.538458E+00   5.420200E+03   1.089206E+02 
  2.544845E+00   5.423504E+03   1.094533E+02 
  2.551233E+00   5.378348E+03   1.092343E+02 
  2.557620E+00   5.356080E+03   1.095192E+02 
  2.564007E+00   5.322436E+03   1.092870E+02 
  2.570394E+00   5.395448E+03   1.104950E+02 
  2.576782E+00   5.417500E+03   1.111808E+02 
  2.583169E+00   5.427048E+03   1.115950E+02 
  2.589556E+00   5.440488E+03   1.123217E+02 
  2.595943E+00   5.363382E+03   1.119967E+02 
  2.602330E+00   5.326436E+03   1.117098E+02 
  2.608717E+00   5.363781E+03   1.129606E+02 
  2.615105E+00   5.294427E+03   1.121963E+02 
  2.621492E+00   5.390568E+03   1.139616E+02 
  2.627879E+00   5.310524E+03   1.138278E+02 
  2.634266E+00   5.267940E+03   1.129162E+02 
  2.640653E+00   5.499473E+03   1.167788E+02 
  2.647040E+00   5.338969E+03   1.154125E+02 
  2.653427E+00   5.246209E+03   1.148860E+02 
  2.659814E+00   5.222397E+03   1.146895E+02 
  2.666201E+00   5.380112E+03   1.170434E+02 
  2.672588E+00   5.421401E+03   1.184617E+02 
  2.678975E+00   5.322582E+03   1.173909E+02 
  2.685362E+00   5.397768E+03   1.192542E+02 
  2.691749E+00   5.332101E+03   1.183340E+02 
  2.698136E+00   5.505419E+03   1.216668E+02 
  2.704523E+00   5.325018E+03   1.196848E+02 
  2.710909E+00   5.398992E+03   1.211414E+02 
  2.717296E+00   5.413690E+03   1.220810E+02 
  2.723683E+00   5.315133E+03   1.216213E+02 
  2.730070E+00   5.219685E+03   1.207035E+02 
  2.736457E+00   5.299672E+03   1.224379E+02 
  2.742844E+00   5.270859E+03   1.225771E+02 
  2.749230E+00   5.275492E+03   1.234362E+02 
  2.755617E+00   5.190686E+03   1.228017E+02 
  2.762004E+00   5.235738E+03   1.238886E+02 
  2.768390E+00   5.290709E+03   1.252646E+02 
  2.774777E+00   5.273721E+03   1.256911E+02 
  2.781164E+00   5.238894E+03   1.259515E+02 
  2.787550E+00   5.201048E+03   1.257830E+02 
  2.793937E+00   5.326061E+03   1.283428E+02 
  2.800323E+00   5.185732E+03   1.271569E+02 
  2.806710E+00   5.124558E+03   1.269103E+02 
  2.813097E+00   5.162831E+03   1.278344E+02 
  2.819484E+00   5.324711E+03   1.305578E+02 
  2.825870E+00   5.409593E+03   1.324637E+02 
  2.832257E+00   5.323088E+03   1.321344E+02 
  2.838643E+00   5.186239E+03   1.308466E+02 
  2.845030E+00   5.230744E+03   1.320602E+02 
  2.851416E+00   5.278000E+03   1.333681E+02 
  2.857802E+00   5.271595E+03   1.340309E+02 
  2.864189E+00   5.196106E+03   1.336736E+02 
  2.870576E+00   5.172587E+03   1.338689E+02 
  2.876962E+00   5.319243E+03   1.366249E+02 
  2.883348E+00   5.264750E+03   1.363972E+02 
  2.889735E+00   5.454492E+03   1.397458E+02 
  2.896121E+00   5.330692E+03   1.389379E+02 
  2.902507E+00   5.073107E+03   1.359449E+02 
  2.908894E+00   5.242976E+03   1.389581E+02 
  2.915280E+00   5.294508E+03   1.402824E+02 
  2.921666E+00   5.434732E+03   1.429750E+02 
  2.928052E+00   5.244244E+03   1.410241E+02 
  2.934439E+00   5.362625E+03   1.433671E+02 
  2.940825E+00   5.299076E+03   1.432184E+02 
  2.947211E+00   5.244958E+03   1.431485E+02 
  2.953598E+00   5.324135E+03   1.449760E+02 
  2.959984E+00   5.050169E+03   1.418572E+02 
  2.966370E+00   5.138737E+03   1.429499E+02 
  2.972756E+00   5.134039E+03   1.421880E+02 
  2.979142E+00   5.349253E+03   1.444823E+02 
  2.985528E+00   5.203636E+03   1.417409E+02 
  2.991915E+00   5.225444E+03   1.414026E+02 
  2.998301E+00   5.353455E+03   1.424753E+02 
  3.004687E+00   5.204032E+03   1.396934E+02 
  3.011073E+00   5.308833E+03   1.405500E+02 
  3.017459E+00   5.241101E+03   1.388951E+02 
  3.023845E+00   5.276157E+03   1.387637E+02 
  3.030231E+00   5.180239E+03   1.367561E+02 
  3.036617E+00   5.271338E+03   1.374531E+02 
  3.043003E+00   5.267603E+03   1.366786E+02 
  3.049388E+00   5.267935E+03   1.360586E+02 
  3.055774E+00   5.130312E+03   1.335212E+02 
  3.062160E+00   5.187573E+03   1.338333E+02 
  3.068546E+00   5.227997E+03   1.337070E+02 
  3.074932E+00   5.180601E+03   1.324056E+02 
  3.081318E+00   5.324608E+03   1.338385E+02 
  3.087704E+00   5.211103E+03   1.314978E+02 
  3.094090E+00   5.247636E+03   1.315716E+02 
  3.100476E+00   5.257490E+03   1.310564E+02 
  3.106861E+00   5.105249E+03   1.283596E+02 
  3.113247E+00   5.187424E+03   1.291511E+02 
  3.119633E+00   5.144301E+03   1.278316E+02 
  3.126018E+00   5.219678E+03   1.283945E+02 
  3.132404E+00   5.113743E+03   1.262467E+02 
  3.138790E+00   5.075238E+03   1.253584E+02 
  3.145175E+00   5.165528E+03   1.261091E+02 
  3.151561E+00   5.028378E+03   1.235018E+02 
  3.157947E+00   5.064849E+03   1.237720E+02 
  3.164332E+00   5.073295E+03   1.232457E+02 
  3.170717E+00   5.173067E+03   1.241009E+02 
  3.177103E+00   5.021430E+03   1.212995E+02 
  3.183489E+00   5.069724E+03   1.218218E+02 
  3.189874E+00   5.154292E+03   1.223206E+02 
  3.196260E+00   5.232770E+03   1.227347E+02 
  3.202646E+00   5.152664E+03   1.210098E+02 
  3.209031E+00   5.098491E+03   1.200030E+02 
  3.215416E+00   4.990479E+03   1.181199E+02 
  3.221802E+00   5.073679E+03   1.190433E+02 
  3.228187E+00   5.159450E+03   1.194893E+02 
  3.234572E+00   5.108859E+03   1.181909E+02 
  3.240957E+00   5.180989E+03   1.188787E+02 
  3.247343E+00   5.039907E+03   1.162903E+02 
  3.253728E+00   5.141224E+03   1.176524E+02 
  3.260114E+00   5.093998E+03   1.162090E+02 
  3.266499E+00   5.095268E+03   1.160311E+02 
  3.272884E+00   5.064628E+03   1.151311E+02 
  3.279269E+00   4.975794E+03   1.136144E+02 
  3.285655E+00   5.030787E+03   1.141831E+02 
  3.292040E+00   4.979710E+03   1.128655E+02 
  3.298425E+00   5.110110E+03   1.144433E+02 
  3.304810E+00   5.168606E+03   1.143960E+02 
  3.311195E+00   5.126799E+03   1.134168E+02 
  3.317580E+00   5.091023E+03   1.126960E+02 
  3.323966E+00   5.110078E+03   1.126450E+02 
  3.330351E+00   5.096771E+03   1.120285E+02 
  3.336736E+00   5.156795E+03   1.125284E+02 
  3.343121E+00   5.021245E+03   1.101836E+02 
  3.349506E+00   5.086162E+03   1.111889E+02 
  3.355891E+00   5.071848E+03   1.102864E+02 
  3.362276E+00   5.037470E+03   1.096861E+02 
  3.368660E+00   5.116842E+03   1.104325E+02 
  3.375046E+00   5.089429E+03   1.094965E+02 
  3.381431E+00   5.119562E+03   1.097621E+02 
  3.387815E+00   5.079999E+03   1.087687E+02 
  3.394200E+00   5.092533E+03   1.088255E+02 
  3.400585E+00   4.982902E+03   1.069931E+02 
  3.406970E+00   5.030522E+03   1.077231E+02 
  3.413355E+00   5.019519E+03   1.069761E+02 
  3.419739E+00   5.038516E+03   1.071224E+02 
  3.426124E+00   5.061043E+03   1.070017E+02 
  3.432509E+00   5.124977E+03   1.075444E+02 
  3.438894E+00   5.077573E+03   1.064884E+02 
  3.445278E+00   4.910796E+03   1.043636E+02 
  3.451663E+00   4.962805E+03   1.051903E+02 
  3.458048E+00   4.903878E+03   1.038380E+02 
  3.464432E+00   4.994007E+03   1.051154E+02 
  3.470817E+00   5.022287E+03   1.047746E+02 
  3.477201E+00   4.994049E+03   1.043585E+02 
  3.483586E+00   5.172767E+03   1.063482E+02 
